Tablets, Expected Value
1929, 54.71506568124819
1930, 54.72933124828372
1931, 54.743593120367805
1932, 54.757851300370135
1933, 54.77210579115676
1934, 54.78635659558968
1935, 54.8006037165276
1936, 54.8148471568253
1937, 54.82908691933365
1938, 54.843323006900505
1939, 54.85755542236926
1940, 54.87178416858026
1941, 54.88600924836998
1942, 54.900230664571076
1943, 54.91444842001276
1944, 54.92866251752063
1945, 54.94287295991648
1946, 54.95707975001842
1947, 54.97128289064144
1948, 54.98548238459625
1949, 54.999678234690435
1950, 55.013870443727576
1951, 55.028059014508365
1952, 55.042243949829036
1953, 55.05642525248256
1954, 55.070602925258704
1955, 55.08477697094331
1956, 55.09894739231878
1957, 55.11311419216379
1958, 55.127277373253484
1959, 55.141436938359824
1960, 55.15559289025074
1961, 55.16974523169108
1962, 55.18389396544167
1963, 55.19803909426039
1964, 55.21218062090117
1965, 55.22631854811469
1966, 55.24045287864785
1967, 55.25458361524448
1968, 55.26871076064447
1969, 55.282834317584424
1970, 55.29695428879763
1971, 55.31107067701388
1972, 55.32518348495898
1973, 55.339292715356166
1974, 55.353398370924374
1975, 55.36750045437959
1976, 55.38159896843434
1977, 55.395693915797466
1978, 55.409785299174715
1979, 55.42387312126814
1980, 55.437957384776475
1981, 55.45203809239509
1982, 55.46611524681594
1983, 55.4801888507276
1984, 55.494258906815176
1985, 55.50832541776025
1986, 55.52238838624148
1987, 55.53644781493388
1988, 55.55050370650891
1989, 55.56455606363509
1990, 55.57860488897713
1991, 55.5926501851968
1992, 55.60669195495236
1993, 55.620730200898564
1994, 55.634764925687136
1995, 55.64879613196651
1996, 55.66282382238124
1997, 55.676847999573255
1998, 55.69086866618085
1999, 55.70488582483887
2000, 55.718899478179246
2001, 55.73290962883044
2002, 55.74691627941756
2003, 55.76091943256237
2004, 55.7749190908837
2005, 55.78891525699663
2006, 55.80290793351354
2007, 55.81689712304312
2008, 55.83088282819082
2009, 55.84486505155922
2010, 55.85884379574734
2011, 55.87281906335099
2012, 55.886790856962854
2013, 55.90075917917246
2014, 55.91472403256584
2015, 55.928685419726015
2016, 55.94264334323288
2017, 55.956597805663
2018, 55.97054880958979
2019, 55.984496357583346
2020, 55.998440452210914
2021, 56.012381096036066
2022, 56.026318291619766
2023, 56.04025204151933
2024, 56.05418234828932
2025, 56.06810921448074
2026, 56.08203264264192
2027, 56.09595263531737
2028, 56.10986919504925
2029, 56.123782324375966
2030, 56.13769202583326
2031, 56.15159830195316
2032, 56.16550115526536
2033, 56.17940058829555
2034, 56.19329660356724
2035, 56.20718920360027
2036, 56.22107839091145
2037, 56.234964168014436
2038, 56.24884653742007
2039, 56.26272550163608
2040, 56.27660106316678
2041, 56.290473224513754
2042, 56.30434198817522
2043, 56.31820735664688
2044, 56.332069332420716
2045, 56.34592791798603
2046, 56.359783115829195
2047, 56.37363492843318
2048, 56.38748335827828
2049, 56.4013284078414
2050, 56.41517007959689
2051, 56.42900837601564
2052, 56.44284329956573
2053, 56.4566748527122
2054, 56.470503037917155
2055, 56.484327857639514
2056, 56.49814931433564
2057, 56.511967410458354
2058, 56.52578214845789
2059, 56.53959353078117
2060, 56.5534015598725
2061, 56.567206238173156
2062, 56.5810075681211
2063, 56.59480555215183
2064, 56.608600192697544
2065, 56.62239149218771
2066, 56.636179453048655
2067, 56.64996407770399
2068, 56.663745368574126
2069, 56.677523328076816
2070, 56.69129795862671
2071, 56.70506926263567
2072, 56.71883724251275
2073, 56.73260190066366
2074, 56.74636323949162
2075, 56.760121261396684
2076, 56.77387596877636
2077, 56.78762736402498
2078, 56.801375449533914
2079, 56.81512022769215
2080, 56.828861700885135
2081, 56.842599871495935
2082, 56.856334741904675
2083, 56.8700663144884
2084, 56.88379459162152
2085, 56.897519575675645
2086, 56.9112412690193
2087, 56.924959674018204
2088, 56.938674793035545
2089, 56.95238662843125
2090, 56.96609518256297
2091, 56.97980045778494
2092, 56.99350245644899
2093, 57.00720118090405
2094, 57.020896633495916
2095, 57.034588816568046
2096, 57.04827773246115
2097, 57.06196338351259
2098, 57.07564577205744
2099, 57.0893249004277
2100, 57.1030007709528
2101, 57.11667338595933
2102, 57.1303427477711
2103, 57.1440088587091
2104, 57.15767172109174
2105, 57.17133133723424
2106, 57.18498770944992
2107, 57.19864084004836
2108, 57.21229073133689
2109, 57.225937385620234
2110, 57.239580805200234
2111, 57.253220992375866
2112, 57.26685794944372
2113, 57.280491678697096
2114, 57.29412218242719
2115, 57.30774946292223
2116, 57.32137352246776
2117, 57.33499436334653
2118, 57.348611987838744
2119, 57.36222639822191
2120, 57.3758375967708
2121, 57.3894455857572
2122, 57.40305036745086
2123, 57.41665194411834
2124, 57.43025031802389
2125, 57.443845491428654
2126, 57.457437466591564
2127, 57.47102624576856
2128, 57.48461183121314
2129, 57.49819422517613
2130, 57.51177342990569
2131, 57.52534944764704
2132, 57.53892228064343
2133, 57.552491931135094
2134, 57.56605840135918
2135, 57.579621693551196
2136, 57.59318180994339
2137, 57.60673875276545
2138, 57.620292524244476
2139, 57.63384312660506
2140, 57.647390562069184
2141, 57.66093483285634
2142, 57.67447594118304
2143, 57.688013889263615
2144, 57.70154867930981
2145, 57.71508031353034
2146, 57.728608794131794
2147, 57.74213412331812
2148, 57.75565630329055
2149, 57.76917533624787
2150, 57.782691224386134
2151, 57.79620396989917
2152, 57.80971357497787
2153, 57.823220041811126
2154, 57.83672337258456
2155, 57.850223569481805
2156, 57.86372063468378
2157, 57.87721457036896
2158, 57.89070537871312
2159, 57.904193061889636
2160, 57.91767762206938
2161, 57.931159061420686
2162, 57.94463738210949
2163, 57.95811258629892
2164, 57.97158467614995
2165, 57.9850536538207
2166, 57.99851952146729
2167, 58.011982281242936
2168, 58.025441935298225
2169, 58.03889848578204
2170, 58.052351934840004
2171, 58.06580228461552
2172, 58.07924953724969
2173, 58.09269369488098
2174, 58.106134759645286
2175, 58.11957273367651
2176, 58.1330076191055
2177, 58.1464394180612
2178, 58.15986813266947
2179, 58.17329376505444
2180, 58.18671631733736
2181, 58.20013579163716
2182, 58.2135521900704
2183, 58.2269655147512
2184, 58.24037576779112
2185, 58.25378295129947
2186, 58.26718706738293
2187, 58.28058811814611
2188, 58.293986105690934
2189, 58.30738103211713
2190, 58.320772899521884
2191, 58.33416170999984
2192, 58.34754746564363
2193, 58.36093016854319
2194, 58.37430982078624
2195, 58.38768642445814
2196, 58.40105998164171
2197, 58.41443049441748
2198, 58.42779796486372
2199, 58.441162395056104
2200, 58.45452378706821
2201, 58.46788214297104
2202, 58.48123746483349
2203, 58.49458975472186
2204, 58.50793901470015
2205, 58.52128524683015
2206, 58.53462845317123
2207, 58.54796863578053
2208, 58.561305796712354
2209, 58.57463993801952
2210, 58.587971061752015
2211, 58.60129916995755
2212, 58.61462426468154
2213, 58.62794634796697
2214, 58.64126542185485
2215, 58.654581488383585
2216, 58.667894549589384
2217, 58.681204607506324
2218, 58.69451166416574
2219, 58.70781572159716
2220, 58.721116781827504
2221, 58.7344148468816
2222, 58.747709918782014
2223, 58.761001999548675
2224, 58.77429109119999
2225, 58.78757719575112
2226, 58.80086031521567
2227, 58.81414045160501
2228, 58.82741760692766
2229, 58.84069178319043
2230, 58.85396298239758
2231, 58.86723120655136
2232, 58.88049645765172
2233, 58.89375873769622
2234, 58.907018048680264
2235, 58.92027439259703
2236, 58.933527771437475
2237, 58.94677818719036
2238, 58.96002564184214
2239, 58.97327013737717
2240, 58.9865116757775
2241, 58.99975025902296
2242, 59.01298588909113
2243, 59.026218567957564
2244, 59.039448297595584
2245, 59.05267507997609
2246, 59.06589891706801
2247, 59.079119810837916
2248, 59.09233776325027
2249, 59.10555277626758
2250, 59.11876485184964
2251, 59.131973991954865
2252, 59.14518019853843
2253, 59.158383473554224
2254, 59.17158381895363
2255, 59.184781236685964
2256, 59.19797572869815
2257, 59.211167296935365
2258, 59.22435594334013
2259, 59.23754166985329
2260, 59.25072447841339
2261, 59.26390437095632
2262, 59.27708134941681
2263, 59.290255415726655
2264, 59.30342657181579
2265, 59.316594819612085
2266, 59.32976016104106
2267, 59.34292259802645
2268, 59.35608213248979
2269, 59.36923876634993
2270, 59.38239250152448
2271, 59.3955433399284
2272, 59.40869128347456
2273, 59.42183633407409
2274, 59.43497849363558
2275, 59.44811776406557
2276, 59.46125414726887
2277, 59.47438764514786
2278, 59.487518259603
2279, 59.50064599253246
2280, 59.51377084583263
2281, 59.52689282139767
2282, 59.54001192111939
2283, 59.55312814688803
2284, 59.56624150059147
2285, 59.57935198411562
2286, 59.592459599344274
2287, 59.6055643481591
2288, 59.618666232439956
2289, 59.63176525406398
2290, 59.644861414907496
2291, 59.657954716843555
2292, 59.671045161743585
2293, 59.68413275147751
2294, 59.69721748791234
2295, 59.710299372913575
2296, 59.72337840834442
2297, 59.736454596066395
2298, 59.749527937938815
2299, 59.762598435818866
2300, 59.77566609156175
2301, 59.788730907020664
2302, 59.801792884046925
2303, 59.81485202448971
2304, 59.82790833019638
2305, 59.84096180301186
2306, 59.85401244477954
2307, 59.8670602573405
2308, 59.880105242534235
2309, 59.89314740219755
2310, 59.90618673816587
2311, 59.91922325227246
2312, 59.93225694634862
2313, 59.94528782222343
2314, 59.958315881724346
2315, 59.97134112667674
2316, 59.984363558903965
2317, 59.9973831802272
2318, 60.010399992466
2319, 60.02341399743788
2320, 60.0364251969583
2321, 60.04943359284082
2322, 60.06243918689702
2323, 60.07544198093653
2324, 60.088441976767136
2325, 60.10143917619428
2326, 60.114433581022226
2327, 60.12742519305263
2328, 60.14041401408527
2329, 60.15340004591847
2330, 60.16638329034809
2331, 60.17936374916832
2332, 60.19234142417138
2333, 60.205316317147506
2334, 60.218288429885334
2335, 60.23125776417103
2336, 60.24422432178937
2337, 60.257188104522946
2338, 60.27014911415222
2339, 60.283107352456554
2340, 60.296062821212494
2341, 60.309015522195274
2342, 60.32196545717798
2343, 60.334912627931715
2344, 60.34785703622594
2345, 60.360798683828364
2346, 60.37373757250421
2347, 60.38667370401729
2348, 60.399607080129655
2349, 60.4125377026012
2350, 60.42546557318951
2351, 60.438390693651456
2352, 60.451313065741196
2353, 60.46423269121092
2354, 60.477149571811545
2355, 60.49006370929177
2356, 60.502975105398406
2357, 60.51588376187664
2358, 60.528789680469586
2359, 60.54169286291866
2360, 60.55459331096328
2361, 60.56749102634126
2362, 60.58038601078813
2363, 60.59327826603817
2364, 60.60616779382356
2365, 60.61905459587419
2366, 60.63193867391913
2367, 60.644820029684645
2368, 60.65769866489589
2369, 60.670574581275595
2370, 60.683447780545045
2371, 60.696318264423795
2372, 60.709186034629134
2373, 60.72205109287705
2374, 60.734913440881456
2375, 60.74777308035456
2376, 60.760630013006775
2377, 60.77348424054626
2378, 60.7863357646801
2379, 60.79918458711342
2380, 60.81203070954898
2381, 60.824874133688425
2382, 60.83771486123131
2383, 60.85055289387537
2384, 60.863388233316904
2385, 60.87622088124968
2386, 60.889050839366654
2387, 60.90187810935833
2388, 60.914702692913586
2389, 60.92752459171964
2390, 60.94034380746199
2391, 60.95316034182424
2392, 60.96597419648826
2393, 60.978785373133924
2394, 60.99159387344007
2395, 61.00439969908295
2396, 61.01720285173755
2397, 61.03000333307695
2398, 61.04280114477253
2399, 61.05559628849409
2400, 61.068388765909255
2401, 61.08117857868436
2402, 61.093965728483816
2403, 61.106750216970156
2404, 61.1195320458047
2405, 61.13231121664616
2406, 61.14508773115242
2407, 61.15786159097914
2408, 61.17063279778046
2409, 61.18340135320853
2410, 61.1961672589143
2411, 61.208930516546495
2412, 61.221691127752244
2413, 61.234449094177215
2414, 61.247204417465184
2415, 61.25995709925811
2416, 61.27270714119653
2417, 61.285454544919254
2418, 61.29819931206292
2419, 61.310941444263385
2420, 61.32368094315385
2421, 61.33641781036642
2422, 61.34915204753127
2423, 61.361883656277
2424, 61.3746126382304
2425, 61.387338995016904
2426, 61.40006272825982
2427, 61.412783839581266
2428, 61.425502330601255
2429, 61.43821820293834
2430, 61.450931458209354
2431, 61.46364209802958
2432, 61.476350124012555
2433, 61.48905553777025
2434, 61.501758340912446
2435, 61.51445853504832
2436, 61.52715612178432
2437, 61.53985110272595
2438, 61.55254347947686
2439, 61.5652332536389
2440, 61.57792042681236
2441, 61.590605000596135
2442, 61.60328697658719
2443, 61.61596635638083
2444, 61.62864314157102
2445, 61.64131733374991
2446, 61.653988934507886
2447, 61.66665794543406
2448, 61.67932436811567
2449, 61.69198820413817
2450, 61.70464945508593
2451, 61.717308122541205
2452, 61.729964208084766
2453, 61.74261771329598
2454, 61.7552686397522
2455, 61.76791698902976
2456, 61.7805627627028
2457, 61.7932059623441
2458, 61.805846589525
2459, 61.818484645814905
2460, 61.831120132782
2461, 61.843753051992415
2462, 61.85638340501123
2463, 61.869011193401526
2464, 61.88163641872478
2465, 61.89425908254148
2466, 61.90687918640971
2467, 61.91949673188651
2468, 61.93211172052715
2469, 61.94472415388532
2470, 61.95733403351333
2471, 61.96994136096164
2472, 61.982546137779146
2473, 61.99514836551368
2474, 62.007748045710706
2475, 62.02034517991484
2476, 62.03293976966869
2477, 62.045531816513694
2478, 62.05812132198935
2479, 62.070708287633586
2480, 62.0832927149832
2481, 62.09587460557307
2482, 62.108453960936885
2483, 62.12103078260622
2484, 62.133605072111756
2485, 62.14617683098202
2486, 62.158746060744555
2487, 62.17131276292499
2488, 62.183876939047494
2489, 62.19643859063506
2490, 62.20899771920847
2491, 62.22155432628758
2492, 62.23410841339032
2493, 62.24665998203371
2494, 62.259209033732205
2495, 62.27175556999988
2496, 62.284299592348475
2497, 62.29684110228849
2498, 62.30938010132928
2499, 62.32191659097779
2500, 62.33445057274049
2501, 62.34698204812162
2502, 62.359511018624204
2503, 62.3720374857497
2504, 62.38456145099827
2505, 62.39708291586819
2506, 62.40960188185654
2507, 62.422118350458625
2508, 62.434632323168806
2509, 62.447143801479264
2510, 62.45965278688105
2511, 62.472159280864034
2512, 62.48466328491596
2513, 62.49716480052332
2514, 62.509663829171636
2515, 62.522160372344175
2516, 62.53465443152309
2517, 62.54714600818941
2518, 62.55963510382189
2519, 62.572121719898355
2520, 62.58460585789536
2521, 62.59708751928765
2522, 62.60956670554815
2523, 62.622043418149296
2524, 62.63451765856113
2525, 62.64698942825267
2526, 62.659458728691696
2527, 62.671925561343954
2528, 62.68438992767423
2529, 62.69685182914562
2530, 62.70931126721996
2531, 62.72176824335729
2532, 62.734222759016674
2533, 62.74667481565544
2534, 62.7591244147295
2535, 62.77157155769344
2536, 62.78401624600015
2537, 62.79645848110151
2538, 62.808898264447656
2539, 62.82133559748733
2540, 62.833770481668
2541, 62.84620291843543
2542, 62.85863290923436
2543, 62.87106045550782
2544, 62.88348555869737
2545, 62.895908220243356
2546, 62.90832844158475
2547, 62.92074622415889
2548, 62.93316156940155
2549, 62.94557447874771
2550, 62.95798495363049
2551, 62.970392995481724
2552, 62.98279860573162
2553, 62.995201785809186
2554, 63.00760253714245
2555, 63.020000861157136
2556, 63.03239675927828
2557, 63.044790232929245
2558, 63.05718128353211
2559, 63.06956991250732
2560, 63.08195612127441
2561, 63.094339911250955
2562, 63.106721283853716
2563, 63.11910024049756
2564, 63.131476782596316
2565, 63.14385091156233
2566, 63.15622262880639
2567, 63.16859193573839
2568, 63.18095883376628
2569, 63.19332332429703
2570, 63.20568540873617
2571, 63.21804508848761
2572, 63.23040236495436
2573, 63.24275723953739
2574, 63.25510971363717
2575, 63.26745978865209
2576, 63.27980746597966
2577, 63.29215274701554
2578, 63.30449563315446
2579, 63.316836125789656
2580, 63.32917422631311
2581, 63.34150993611529
2582, 63.353843256585364
2583, 63.36617418911124
2584, 63.37850273507947
2585, 63.39082889587492
2586, 63.403152672881575
2587, 63.41547406748233
2588, 63.42779308105772
2589, 63.440109714987905
2590, 63.45242397065127
2591, 63.46473584942503
2592, 63.47704535268492
2593, 63.489352481805426
2594, 63.501657238159915
2595, 63.51395962312002
2596, 63.52625963805644
2597, 63.53855728433831
2598, 63.55085256333347
2599, 63.563145476408465
2600, 63.57543602492869
2601, 63.58772421025813
2602, 63.60001003375919
2603, 63.61229349679353
2604, 63.62457460072081
2605, 63.636853346900054
2606, 63.6491297366885
2607, 63.661403771442416
2608, 63.67367545251641
2609, 63.68594478126405
2610, 63.6982117590376
2611, 63.710476387188116
2612, 63.722738667064846
2613, 63.73499860001657
2614, 63.74725618738992
2615, 63.75951143053105
2616, 63.771764330784244
2617, 63.7840148894925
2618, 63.796263107998044
2619, 63.80850898764132
2620, 63.82075252976177
2621, 63.83299373569739
2622, 63.84523260678478
2623, 63.85746914436002
2624, 63.86970334975674
2625, 63.88193522430818
2626, 63.894164769346006
2627, 63.90639198620081
2628, 63.91861687620159
2629, 63.93083944067633
2630, 63.943059680951556
2631, 63.9552775983526
2632, 63.96749319420379
2633, 63.979706469828
2634, 63.99191742654659
2635, 64.00412606568011
2636, 64.01633238854751
2637, 64.02853639646699
2638, 64.0407380907547
2639, 64.0529374727264
2640, 64.06513454369598
2641, 64.07732930497622
2642, 64.0895217578788
2643, 64.10171190371418
2644, 64.1138997437915
2645, 64.12608527941865
2646, 64.13826851190207
2647, 64.15044944254771
2648, 64.16262807265937
2649, 64.17480440354004
2650, 64.18697843649156
2651, 64.1991501728144
2652, 64.21131961380793
2653, 64.22348676077006
2654, 64.23565161499788
2655, 64.24781417778668
2656, 64.25997445043095
2657, 64.27213243422419
2658, 64.28428813045765
2659, 64.29644154042302
2660, 64.30859266540897
2661, 64.32074150670445
2662, 64.33288806559612
2663, 64.34503234337036
2664, 64.35717434131128
2665, 64.36931406070265
2666, 64.38145150282716
2667, 64.39358666896528
2668, 64.40571956039707
2669, 64.41785017840132
2670, 64.42997852425572
2671, 64.44210459923593
2672, 64.45422840461774
2673, 64.46634994167458
2674, 64.47846921167928
2675, 64.49058621590355
2676, 64.50270095561763
2677, 64.51481343209046
2678, 64.5269236465904
2679, 64.539031600384
2680, 64.5511372947366
2681, 64.56324073091311
2682, 64.57534191017623
2683, 64.58744083378855
2684, 64.5995375030108
2685, 64.61163191910265
2686, 64.62372408332234
2687, 64.63581399692757
2688, 64.64790166117467
2689, 64.65998707731845
2690, 64.6720702466128
2691, 64.6841511703102
2692, 64.6962298496625
2693, 64.70830628592019
2694, 64.7203804803321
2695, 64.73245243414652
2696, 64.74452214861019
2697, 64.75658962496888
2698, 64.76865486446724
2699, 64.78071786834893
2700, 64.7927786378555
2701, 64.80483717422892
2702, 64.81689347870888
2703, 64.82894755253385
2704, 64.8409993969421
2705, 64.85304901316984
2706, 64.86509640245244
2707, 64.87714156602422
2708, 64.8891845051184
2709, 64.90122522096671
2710, 64.9132637148004
2711, 64.92529998784893
2712, 64.93733404134065
2713, 64.94936587650368
2714, 64.96139549456349
2715, 64.97342289674586
2716, 64.98544808427464
2717, 64.99747105837287
2718, 65.00949182026228
2719, 65.02151037116339
2720, 65.033526712296
2721, 65.04554084487816
2722, 65.05755277012784
2723, 65.06956248926079
2724, 65.08157000349212
2725, 65.09357531403586
2726, 65.10557842210494
2727, 65.11757932891105
2728, 65.12957803566485
2729, 65.14157454357553
2730, 65.1535688538521
2731, 65.16556096770152
2732, 65.17755088632994
2733, 65.18953861094283
2734, 65.20152414274338
2735, 65.21350748293521
2736, 65.22548863272024
2737, 65.23746759329842
2738, 65.24944436587005
2739, 65.26141895163346
2740, 65.2733913517859
2741, 65.28536156752367
2742, 65.29732960004209
2743, 65.30929545053557
2744, 65.32125912019673
2745, 65.33322061021774
2746, 65.34517992178951
2747, 65.35713705610173
2748, 65.36909201434305
2749, 65.3810447977013
2750, 65.39299540736297
2751, 65.4049438445137
2752, 65.41689011033745
2753, 65.4288342060179
2754, 65.44077613273737
2755, 65.45271589167666
2756, 65.46465348401625
2757, 65.47658891093474
2758, 65.48852217361056
2759, 65.50045327322012
2760, 65.5123822109398
2761, 65.52430898794394
2762, 65.53623360540652
2763, 65.54815606450006
2764, 65.56007636639602
2765, 65.57199451226502
2766, 65.58391050327657
2767, 65.59582434059908
2768, 65.60773602539969
2769, 65.6196455588451
2770, 65.63155294210009
2771, 65.64345817632915
2772, 65.65536126269541
2773, 65.66726220236065
2774, 65.67916099648633
2775, 65.69105764623208
2776, 65.70295215275718
2777, 65.71484451721913
2778, 65.72673474077543
2779, 65.73862282458138
2780, 65.7505087697919
2781, 65.76239257756076
2782, 65.77427424904074
2783, 65.78615378538329
2784, 65.7980311877394
2785, 65.80990645725838
2786, 65.82177959508878
2787, 65.83365060237831
2788, 65.84551948027338
2789, 65.85738622991975
2790, 65.86925085246146
2791, 65.8811133490424
2792, 65.89297372080473
2793, 65.9048319688895
2794, 65.91668809443765
2795, 65.9285420985883
2796, 65.94039398247969
2797, 65.95224374724926
2798, 65.96409139403313
2799, 65.97593692396683
2800, 65.98778033818449
2801, 65.99962163781939
2802, 66.01146082400376
2803, 66.02329789786863
2804, 66.0351328605446
2805, 66.04696571316079
2806, 66.0587964568453
2807, 66.07062509272501
2808, 66.08245162192672
2809, 66.09427604557543
2810, 66.10609836479517
2811, 66.11791858070927
2812, 66.12973669443987
2813, 66.14155270710822
2814, 66.15336661983451
2815, 66.1651784337379
2816, 66.17698814993656
2817, 66.18879576954775
2818, 66.20060129368812
2819, 66.21240472347216
2820, 66.22420606001464
2821, 66.23600530442856
2822, 66.24780245782652
2823, 66.25959752131935
2824, 66.27139049601783
2825, 66.28318138303085
2826, 66.29497018346716
2827, 66.30675689843365
2828, 66.31854152903742
2829, 66.33032407638308
2830, 66.34210454157565
2831, 66.35388292571824
2832, 66.36565922991348
2833, 66.37743345526296
2834, 66.38920560286698
2835, 66.400975673825
2836, 66.41274366923608
2837, 66.42450959019752
2838, 66.43627343780607
2839, 66.44803521315758
2840, 66.45979491734647
2841, 66.47155255146663
2842, 66.48330811661086
2843, 66.49506161387109
2844, 66.50681304433802
2845, 66.51856240910185
2846, 66.53030970925107
2847, 66.54205494587434
2848, 66.5537981200583
2849, 66.5655392328889
2850, 66.57727828545163
2851, 66.58901527883052
2852, 66.60075021410901
2853, 66.61248309236906
2854, 66.62421391469233
2855, 66.635942682159
2856, 66.64766939584857
2857, 66.6593940568397
2858, 66.67111666620994
2859, 66.68283722503567
2860, 66.69455573439267
2861, 66.70627219535561
2862, 66.71798660899854
2863, 66.72969897639423
2864, 66.74140929861449
2865, 66.75311757673045
2866, 66.7648238118119
2867, 66.77652800492861
2868, 66.78823015714796
2869, 66.79993026953763
2870, 66.81162834316402
2871, 66.82332437909258
2872, 66.83501837838715
2873, 66.84671034211198
2874, 66.85840027132944
2875, 66.87008816710143
2876, 66.88177403048847
2877, 66.89345786255038
2878, 66.90513966434612
2879, 66.91681943693413
2880, 66.92849718137094
2881, 66.94017289871299
2882, 66.95184659001538
2883, 66.9635182563328
2884, 66.9751878987181
2885, 66.98685551822463
2886, 66.99852111590324
2887, 67.01018469280493
2888, 67.0218462499793
2889, 67.03350578847552
2890, 67.04516330934158
2891, 67.05681881362428
2892, 67.06847230236998
2893, 67.08012377662371
2894, 67.09177323742986
2895, 67.10342068583229
2896, 67.1150661228729
2897, 67.12670954959398
2898, 67.13835096703585
2899, 67.14999037623855
2900, 67.16162777824059
2901, 67.17326317408076
2902, 67.1848965647959
2903, 67.19652795142206
2904, 67.20815733499494
2905, 67.21978471654883
2906, 67.23141009711742
2907, 67.2430334777333
2908, 67.25465485942864
2909, 67.26627424323391
2910, 67.27789163017924
2911, 67.28950702129401
2912, 67.30112041760664
2913, 67.31273182014395
2914, 67.3243412299331
2915, 67.33594864799929
2916, 67.34755407536748
2917, 67.35915751306132
2918, 67.37075896210399
2919, 67.38235842351762
2920, 67.39395589832358
2921, 67.40555138754196
2922, 67.41714489219223
2923, 67.42873641329359
2924, 67.44032595186317
2925, 67.45191350891785
2926, 67.4634990854742
2927, 67.47508268254686
2928, 67.48666430115034
2929, 67.49824394229778
2930, 67.50982160700234
2931, 67.52139729627521
2932, 67.53297101112723
2933, 67.54454275256857
2934, 67.55611252160831
2935, 67.56768031925424
2936, 67.57924614651438
2937, 67.59081000439517
2938, 67.60237189390196
2939, 67.61393181603972
2940, 67.62548977181234
2941, 67.63704576222285
2942, 67.64859978827393
2943, 67.6601518509665
2944, 67.6717019513014
2945, 67.68325009027824
2946, 67.6947962688957
2947, 67.70634048815216
2948, 67.71788274904462
2949, 67.72942305256912
2950, 67.74096139972154
2951, 67.75249779149644
2952, 67.76403222888725
2953, 67.77556471288726
2954, 67.78709524448834
2955, 67.7986238246821
2956, 67.8101504544587
2957, 67.82167513480748
2958, 67.83319786671771
2959, 67.84471865117709
2960, 67.8562374891728
2961, 67.86775438169065
2962, 67.87926932971672
2963, 67.89078233423496
2964, 67.90229339622961
2965, 67.91380251668333
2966, 67.92530969657815
2967, 67.93681493689546
2968, 67.94831823861593
2969, 67.95981960271864
2970, 67.97131903018294
2971, 67.98281652198618
2972, 67.99431207910645
2973, 68.00580570251877
2974, 68.01729739319974
2975, 68.02878715212364
2976, 68.04027498026424
2977, 68.0517608785948
2978, 68.06324484808705
2979, 68.0747268897129
2980, 68.08620700444308
2981, 68.09768519324675
2982, 68.10916145709332
2983, 68.12063579695092
2984, 68.13210821378705
2985, 68.14357870856753
2986, 68.15504728225893
2987, 68.16651393582562
2988, 68.17797867023216
2989, 68.18944148644132
2990, 68.20090238541599
2991, 68.21236136811746
2992, 68.22381843550714
2993, 68.23527358854479
2994, 68.2467268281897
2995, 68.25817815540061
2996, 68.26962757113465
2997, 68.2810750763493
2998, 68.2925206720004
2999, 68.30396435904308
3000, 68.3154061384322
3001, 68.32684601112115
3002, 68.33828397806269
3003, 68.34972004020965
3004, 68.36115419851235
3005, 68.37258645392214
3006, 68.38401680738816
3007, 68.39544525985983
3008, 68.4068718122851
3009, 68.41829646561126
3010, 68.42971922078503
3011, 68.4411400787521
3012, 68.4525590404574
3013, 68.46397610684546
3014, 68.47539127885949
3015, 68.48680455744214
3016, 68.4982159435355
3017, 68.50962543808019
3018, 68.52103304201687
3019, 68.53243875628522
3020, 68.54384258182378
3021, 68.55524451957079
3022, 68.56664457046291
3023, 68.57804273543691
3024, 68.58943901542862
3025, 68.60083341137276
3026, 68.61222592420309
3027, 68.62361655485378
3028, 68.63500530425644
3029, 68.64639217334381
3030, 68.65777716304599
3031, 68.66916027429379
3032, 68.68054150801676
3033, 68.69192086514342
3034, 68.70329834660166
3035, 68.71467395331892
3036, 68.72604768622155
3037, 68.73741954623507
3038, 68.7487895342846
3039, 68.76015765129415
3040, 68.77152389818734
3041, 68.78288827588659
3042, 68.79425078531347
3043, 68.80561142738996
3044, 68.81697020303524
3045, 68.82832711317016
3046, 68.83968215871259
3047, 68.85103534058095
3048, 68.86238665969277
3049, 68.8737361169646
3050, 68.88508371331208
3051, 68.89642944965023
3052, 68.90777332689363
3053, 68.91911534595587
3054, 68.93045550774968
3055, 68.941793813187
3056, 68.95313026317925
3057, 68.96446485863731
3058, 68.97579760047091
3059, 68.98712848958881
3060, 68.99845752689976
3061, 69.00978471331128
3062, 69.02111004973042
3063, 69.032433537063
3064, 69.04375517621448
3065, 69.05507496808988
3066, 69.06639291359285
3067, 69.07770901362642
3068, 69.08902326909322
3069, 69.10033568089518
3070, 69.11164624993312
3071, 69.1229549771071
3072, 69.13426186331682
3073, 69.14556690946112
3074, 69.1568701164379
3075, 69.16817148514492
3076, 69.17947101647798
3077, 69.19076871133349
3078, 69.20206457060685
3079, 69.21335859519161
3080, 69.22465078598213
3081, 69.2359411438713
3082, 69.24722966975115
3083, 69.25851636451361
3084, 69.26980122904885
3085, 69.28108426424731
3086, 69.29236547099858
3087, 69.30364485019078
3088, 69.3149224027119
3089, 69.3261981294495
3090, 69.33747203128958
3091, 69.34874410911833
3092, 69.36001436382053
3093, 69.37128279628065
3094, 69.382549407382
3095, 69.39381419800779
